itextpdf	2d5b6a212	com.itextpdf.text.pdf.PdfDictionary__getAsString__1_3	dummy_path	text/pdf/CMapAwareDocumentFont.java	processToUnicode()	com.itextpdf.text.pdf.PdfDictionary
h2database	0ea0365c2	java.util.Map__get__1_47	dummy_path	h2/mvstore/MVMap.java	replace(K,V,V)	java.util.Map
jackrabbit	da3fd4199	java.util.Map__get__1_48	dummy_path	commons/privilege/PrivilegeXmlHandler.java	writeDefinitions(Result,PrivilegeDefinition[],Map)	java.util.Map
xmlgraphics-fop	1942336d7	java.util.List__get__1_52	dummy_path	complexscripts/fonts/GlyphPositioningTable.java	SingleSubtableFormat2()	java.util.List
santuario-java	3832bd83	java.io.PrintWriter__write__1_2	dummy_path	impl/stax/XMLSecNamespaceImpl.java	writeAsEncodedUnicode(Writer)	java.io.PrintWriter
jfreechart	893f9b15	java.util.Map__get__1_49	dummy_path	renderer/category/AbstractCategoryItemRenderer.java	getSeriesItemURLGenerator(int)	java.util.Map
jfreechart	893f9b15	java.util.Iterator__next__0_46	dummy_path	jfree/chart/PaintMap.java	equals(Object)	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_47	dummy_path	jackrabbit/core/BatchedItemOperations.java	copy(Path,ItemStateManager,HierarchyManager,AccessManager,Path,int)	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_48	dummy_path	security/user/UserManagerTest.java	testQueryUserWithSpecialCharId()	java.util.Iterator
commons-math	1abe3c769	java.util.List__get__1_53	dummy_path	math4/distribution/EmpiricalDistribution.java	kB(int)	java.util.List
jfreechart	893f9b15	java.util.Iterator__next__0_49	dummy_path	chart/plot/CombinedDomainCategoryPlot.java	setShadowGenerator(ShadowGenerator)	java.util.Iterator
jfreechart	893f9b15	java.util.List__get__1_54	dummy_path	data/xy/XIntervalSeriesCollection.java	getStartXValue(int,int)	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_50	dummy_path	core/data/TestCaseBase.java	doDeleteAllOlderThan()	java.util.Iterator
h2database	0ea0365c2	java.sql.ResultSet__next__0_18	dummy_path	test/jdbc/TestGetGeneratedKeys.java	testMergeUsing(Connection)	java.sql.ResultSet
santuario-java	3832bd83	java.io.PrintWriter__write__1_3	dummy_path	impl/stax/XMLSecDTDImpl.java	writeAsEncodedUnicode(Writer)	java.io.PrintWriter
jackrabbit	da3fd4199	java.util.Iterator__next__0_51	dummy_path	core/integration/ItemSequenceTest.java	testSingletonPropertySequence()	java.util.Iterator
h2database	0ea0365c2	java.util.Map__get__1_50	dummy_path	mvstore/rtree/MVRTreeMap.java	putOrAdd(SpatialKey,V,boolean)	java.util.Map
jackrabbit	da3fd4199	java.sql.ResultSet__next__0_19	dummy_path	core/journal/DatabaseJournal.java	DatabaseRevision()	java.sql.ResultSet
xmlgraphics-fop	1942336d7	java.util.StringTokenizer__nextToken__0_0	dummy_path	fop/svg/PDFANode.java	paint(Graphics2D)	java.util.StringTokenizer
jfreechart	893f9b15	java.util.Iterator__next__0_52	dummy_path	chart/axis/ValueAxis.java	findMaximumTickLabelHeight(List,Graphics2D,Rectangle2D,boolean)	java.util.Iterator
xmlgraphics-fop	1942336d7	java.util.Iterator__next__0_53	dummy_path	layoutmgr/inline/TextLayoutManager.java	addALetterSpaceTo(List,int)	java.util.Iterator
h2database	0ea0365c2	java.util.List__get__1_55	dummy_path	h2/jdbc/JdbcConnection.java	getQueryTimeout()	java.util.List
jfreechart	893f9b15	org.jfree.chart.plot.PlotRenderingInfo__getOwner__0_5	dummy_path	renderer/xy/DeviationRenderer.java	drawItem(Graphics2D,XYItemRendererState,Rectangle2D,PlotRenderingInfo,XYPlot,ValueAxis,ValueAxis,XYDataset,int,int,CrosshairState,int)	org.jfree.chart.plot.PlotRenderingInfo
h2database	0ea0365c2	java.sql.ResultSet__next__0_20	dummy_path	test/db/TestFunctions.java	assertCallResult(String,Statement,String)	java.sql.ResultSet
jfreechart	893f9b15	java.util.List__get__1_56	dummy_path	data/statistics/DefaultBoxAndWhiskerXYDataset.java	getX(int,int)	java.util.List
commons-math	1abe3c769	java.util.List__get__1_57	dummy_path	math4/genetics/ElitisticListPopulation.java	nextGeneration()	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_54	dummy_path	commons/iterator/FrozenNodeIteratorAdapter.java	nextNode()	java.util.Iterator
jfreechart	893f9b15	java.util.Iterator__next__0_55	dummy_path	data/general/DatasetUtils.java	createConsolidatedPieDataset(PieDataset,Comparable,double,int)	java.util.Iterator
h2database	0ea0365c2	java.sql.ResultSet__next__0_21	dummy_path	test/db/TestBigDb.java	testLargeTable()	java.sql.ResultSet
h2database	0ea0365c2	java.sql.ResultSet__next__0_22	dummy_path	test/db/TestLob.java	testClob()	java.sql.ResultSet
itextpdf	2d5b6a212	java.util.List__get__1_58	dummy_path	pdf/languages/IndicGlyphRepositioner.java	getNextGlyph(List,int)	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_56	dummy_path	core/data/ConsistencyCheckerImplTest.java	testDoubleCheckMissingNode()	java.util.Iterator
jfreechart	893f9b15	java.util.List__get__1_59	dummy_path	data/time/TimeSeriesCollection.java	getSeriesIndex(Comparable)	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_57	dummy_path	webdav/xml/ResultHelper.java	SerializingContentHandler()	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_58	dummy_path	cli/info/AbstractLsProperties.java	execute(Context)	java.util.Iterator
swingx	820656c	java.util.Map__get__1_51	dummy_path	swingset3/codeview/CodeViewer.java	moveToLastSnippet()	java.util.Map
jfreechart	893f9b15	java.util.Map__get__1_52	dummy_path	renderer/xy/AbstractXYItemRenderer.java	getSeriesItemLabelGenerator(int)	java.util.Map
jackrabbit	da3fd4199	java.util.Map__get__1_53	dummy_path	security/user/NodeCreationTest.java	testIllegalChars()	java.util.Map
itextpdf	2d5b6a212	java.util.List__get__1_60	dummy_path	xml/html/SubAndSupTest.java	resolveTextRise()	java.util.List
h2database	0ea0365c2	java.sql.ResultSet__next__0_23	dummy_path	test/store/TestMVTableEngine.java	testLowRetentionTime()	java.sql.ResultSet
h2database	0ea0365c2	java.util.Map__get__1_54	dummy_path	server/web/WebApp.java	adminStartTranslate()	java.util.Map
commons-text	7d2b511	java.util.Iterator__next__0_59	dummy_path	commons/text/StringTokenizerTest.java	testIteration()	java.util.Iterator
jackrabbit	da3fd4199	java.util.Map__get__1_55	dummy_path	cli/mixin/RemoveMixin.java	execute(Context)	java.util.Map
xmlgraphics-fop	1942336d7	java.util.Map__get__1_56	dummy_path	render/ps/PSRendererConfig.java	getRenderingMode()	java.util.Map
itextpdf	2d5b6a212	com.itextpdf.text.pdf.PdfArray__getPdfObject__1_5	dummy_path	pdf/security/LtvVerification.java	getSignatureHashKey(String)	com.itextpdf.text.pdf.PdfArray
itextpdf	2d5b6a212	java.util.List__get__1_61	dummy_path	pdf/parser/PdfContentStreamProcessor.java	SetLineCap()	java.util.List
h2database	0ea0365c2	java.util.Iterator__next__0_60	dummy_path	test/store/TestMVRTree.java	testRandom(boolean)	java.util.Iterator
itextpdf	2d5b6a212	java.util.List__get__1_62	dummy_path	text/pdf/PdfReader.java	decodeBytes(byte[],PdfDictionary,Map)	java.util.List
xmlgraphics-fop	1942336d7	java.util.List__get__1_63	dummy_path	fop/pdf/PDFOutline.java	addOutline(PDFOutline)	java.util.List
curator	2af84b9f	java.util.Iterator__next__0_61	dummy_path	x/discovery/TestUriSpec.java	testBasic()	java.util.Iterator
h2database	0ea0365c2	java.util.Map__get__1_57	dummy_path	test/store/TestMVStore.java	testFileFormatChange()	java.util.Map
xmlgraphics-fop	1942336d7	java.io.ObjectOutputStream__writeObject__1_1	dummy_path	fop/fonts/FontCache.java	saveTo(File)	java.io.ObjectOutputStream
commons-math	1abe3c769	java.util.Iterator__next__0_62	dummy_path	euclidean/twod/NestedLoops.java	add(NestedLoops)	java.util.Iterator
h2database	0ea0365c2	java.sql.ResultSet__next__0_24	dummy_path	test/db/TestLob.java	testConvert()	java.sql.ResultSet
jackrabbit	da3fd4199	java.util.Iterator__next__0_63	dummy_path	security/authorization/PrivilegeRegistry.java	createCustomDefinitions(Map)	java.util.Iterator
jfreechart	893f9b15	java.util.Iterator__next__0_64	dummy_path	json/impl/JSONArray.java	writeJSONString(List,Writer)	java.util.Iterator
jfreechart	893f9b15	java.util.Iterator__next__0_65	dummy_path	json/impl/JSONArray.java	toJSONString(List)	java.util.Iterator
jfreechart	893f9b15	java.util.Iterator__next__0_66	dummy_path	chart/axis/SymbolAxis.java	drawGridBandsVertical(Graphics2D,Rectangle2D,Rectangle2D,boolean,List)	java.util.Iterator
h2database	0ea0365c2	java.sql.ResultSet__next__0_25	dummy_path	test/db/TestFunctions.java	testFunctionTableVarArgs()	java.sql.ResultSet
h2database	0ea0365c2	java.sql.ResultSet__next__0_26	dummy_path	h2/samples/SQLInjection.java	listItemsSortedSecureParam()	java.sql.ResultSet
jackrabbit	da3fd4199	java.util.Iterator__next__0_67	dummy_path	security/user/AuthorizableTest.java	testDeclaredMemberOf()	java.util.Iterator
jfreechart	893f9b15	java.util.List__get__1_64	dummy_path	chart/plot/CombinedRangeCategoryPlot.java	calculateAxisSpace(Graphics2D,Rectangle2D)	java.util.List
santuario-java	3832bd83	java.util.Iterator__next__0_68	dummy_path	algorithms/implementations/ECDSAUtils.java	getOIDFromPublicKey(ECPublicKey)	java.util.Iterator
jfreechart	893f9b15	java.util.Iterator__next__0_69	dummy_path	chart/plot/PiePlot.java	drawLabels(Graphics2D,List,double,Rectangle2D,Rectangle2D,PiePlotState)	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_70	dummy_path	commons/xml/Exporter.java	endElement(String,String)	java.util.Iterator
commons-math	1abe3c769	java.util.List__get__1_65	dummy_path	math4/genetics/NPointCrossover.java	mate(AbstractListChromosome,AbstractListChromosome)	java.util.List
h2database	0ea0365c2	java.util.StringTokenizer__nextToken__0_1	dummy_path	server/web/WebThread.java	parseHeader()	java.util.StringTokenizer
wildfly-elytron	a73bbba0f0	java.util.Iterator__next__0_71	dummy_path	sasl/util/TLSServerEndPointChannelBindingSaslServerFactory.java	createSaslServer(String,String,String,Map,CallbackHandler)	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_72	dummy_path	standalone/cli/JcrParser.java	depopulateContext(Context)	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_73	dummy_path	core/query/QueryResultTest.java	testGetPosition()	java.util.Iterator
h2database	0ea0365c2	java.util.Map__get__1_58	dummy_path	h2/expression/Function.java	getDatePart(String)	java.util.Map
itextpdf	2d5b6a212	java.util.List__get__1_66	dummy_path	text/pdf/TrueTypeFont.java	getNames(int)	java.util.List
h2database	0ea0365c2	java.sql.ResultSet__next__0_27	dummy_path	test/db/TestMultiDimension.java	testPerformance3d()	java.sql.ResultSet
commons-text	7d2b511	java.util.Iterator__next__0_74	dummy_path	commons/text/StrTokenizerTest.java	testBasic3()	java.util.Iterator
h2database	0ea0365c2	java.util.List__get__1_67	dummy_path	h2/jdbc/JdbcStatement.java	executeBatch()	java.util.List
h2database	0ea0365c2	java.sql.ResultSet__next__0_28	dummy_path	test/db/TestAlter.java	testAlterTableAddColumnAfter()	java.sql.ResultSet
jackrabbit	da3fd4199	java.util.Map__get__1_59	dummy_path	security/user/NodeCreationTest.java	testAutoExpand()	java.util.Map
jackrabbit	da3fd4199	java.util.Iterator__next__0_75	dummy_path	security/principal/PrincipalManagerImpl.java	CheckedPrincipalIterator()	java.util.Iterator
h2database	0ea0365c2	java.io.PrintWriter__write__1_4	dummy_path	test/db/TaskProcess.java	send(String)	java.io.PrintWriter
commons-math	1abe3c769	java.util.List__get__1_68	dummy_path	math4/distribution/EnumeratedDistribution.java	EnumeratedDistribution(List)	java.util.List
pdfbox	72249f6ff	java.util.Map__get__1_60	dummy_path	fontbox/ttf/CmapSubtable.java	getCharCodes(int)	java.util.Map
wildfly-elytron	a73bbba0f0	java.util.Map__get__1_61	dummy_path	sasl/scram/ScramUtil.java	getSecureRandom(Map)	java.util.Map
jackrabbit	da3fd4199	java.util.Iterator__next__0_76	dummy_path	core/persistence/AutoFixCorruptNode.java	testAutoFixWithConsistencyCheck()	java.util.Iterator
itextpdf	2d5b6a212	com.itextpdf.text.pdf.PdfArray__getPdfObject__1_6	dummy_path	text/pdf/PdfReader.java	getPageContent(int,RandomAccessFileOrArray)	com.itextpdf.text.pdf.PdfArray
h2database	0ea0365c2	java.util.Iterator__next__0_77	dummy_path	test/store/TestTransactionStore.java	testGetModifiedMaps()	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_78	dummy_path	core/integration/WorkspaceInitTest.java	testIdleTime()	java.util.Iterator
itextpdf	2d5b6a212	java.util.Map__get__1_62	dummy_path	xml/css/HeightCalculator.java	getHeight(Tag,float)	java.util.Map
commons-text	7d2b511	java.util.Iterator__next__0_79	dummy_path	commons/text/StringTokenizerTest.java	testConstructor_charArray()	java.util.Iterator
jackrabbit	da3fd4199	java.util.Map__get__1_63	dummy_path	standalone/cli/CommandLineFactory.java	getCommandLine(String)	java.util.Map
jackrabbit	da3fd4199	java.util.Map__get__1_64	dummy_path	persistence/util/NodeInfo.java	getNodeId(NodeId)	java.util.Map
h2database	0ea0365c2	java.lang.Long__parseLong__1_0	dummy_path	h2/tools/ConvertTraceFile.java	convertFile(String,String,String)	java.lang.Long
jackrabbit	da3fd4199	java.util.Iterator__next__0_80	dummy_path	jackrabbit/commons/JcrUtils.java	getRepository(Map)	java.util.Iterator
h2database	0ea0365c2	java.util.List__get__1_69	dummy_path	h2/index/ScanIndex.java	getRow(Session,long)	java.util.List
h2database	0ea0365c2	java.util.Map__get__1_65	dummy_path	h2/util/CacheSecondLevel.java	get(int)	java.util.Map
wildfly-elytron	a73bbba0f0	java.nio.ByteBuffer__put__1_0	dummy_path	http/impl/NonceManager.java	generateNonce(byte[])	java.nio.ByteBuffer
itextpdf	2d5b6a212	com.itextpdf.text.pdf.PdfDictionary__getAsString__1_4	dummy_path	text/pdf/PdfCopyFieldsImp.java	PdfCopyFieldsImp(OutputStream,char)	com.itextpdf.text.pdf.PdfDictionary
itextpdf	2d5b6a212	java.util.Iterator__next__0_81	dummy_path	text/pdf/SimpleBookmark.java	iterateOutlines(PdfWriter,PdfIndirectReference,List,boolean)	java.util.Iterator
jfreechart	893f9b15	java.util.List__get__1_70	dummy_path	chart/plot/CombinedDomainXYPlot.java	handleClick(int,int,PlotRenderingInfo)	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_82	dummy_path	jackrabbit/commons/AbstractNode.java	getProperty(String)	java.util.Iterator
jfreechart	893f9b15	java.util.List__get__1_71	dummy_path	chart/plot/CombinedRangeCategoryPlot.java	remove(CategoryPlot)	java.util.List
jfreechart	893f9b15	java.util.List__get__1_72	dummy_path	data/xy/XIntervalSeriesCollection.java	getEndXValue(int,int)	java.util.List
commons-math	1abe3c769	java.util.List__get__1_73	dummy_path	math4/genetics/OnePointCrossover.java	crossover(AbstractListChromosome,AbstractListChromosome)	java.util.List
swingx	820656c	java.util.List__get__1_74	dummy_path	jdesktop/test/PropertyChangeReport.java	getLastEvent()	java.util.List
h2database	0ea0365c2	java.util.Map__get__1_66	dummy_path	h2/util/Profiler.java	increment(HashMap,String,int)	java.util.Map
commons-math	1abe3c769	java.util.Map__get__1_67	dummy_path	ml/clustering/DBSCANClusterer.java	cluster(Collection)	java.util.Map
itextpdf	2d5b6a212	com.itextpdf.text.pdf.PdfArray__getPdfObject__1_7	dummy_path	text/pdf/PdfDeviceNColor.java	getPdfObject(PdfWriter)	com.itextpdf.text.pdf.PdfArray
wildfly-elytron	a73bbba0f0	java.util.Map__get__1_68	dummy_path	http/impl/FormAuthenticationMechanism.java	FormAuthenticationMechanism(CallbackHandler,Map)	java.util.Map
curator	2af84b9f	java.util.List__get__1_75	dummy_path	modeled/details/ZPathImpl.java	buildFullPath(UnaryOperator)	java.util.List
h2database	0ea0365c2	java.util.List__get__1_76	dummy_path	command/dml/Select.java	isGroupSortedIndex(TableFilter,Index)	java.util.List
santuario-java	3832bd83	java.util.Iterator__next__0_83	dummy_path	dom/utils/DocumentBuilderPoolingTest.java	testPooling()	java.util.Iterator
swingx	820656c	java.util.Iterator__next__0_84	dummy_path	swingx/action/CompositeAction.java	itemStateChanged(ItemEvent)	java.util.Iterator
h2database	0ea0365c2	java.sql.ResultSet__next__0_29	dummy_path	test/db/TestCases.java	testPreparedSubquery()	java.sql.ResultSet
itextpdf	2d5b6a212	java.util.Map__get__1_69	dummy_path	pdf/pdfcleanup/PdfCleanUpProcessor.java	drawOverlayText(PdfContentByte,List,PdfString,PdfString,PdfNumber,PdfBoolean)	java.util.Map
itextpdf	2d5b6a212	java.util.Iterator__next__0_85	dummy_path	text/pdf/CFFFontSubset.java	BuildNewFile(int)	java.util.Iterator
jfreechart	893f9b15	java.util.List__get__1_77	dummy_path	data/xy/XYSeries.java	add(XYDataItem,boolean)	java.util.List
jackrabbit	da3fd4199	java.sql.ResultSet__next__0_30	dummy_path	fs/db/DatabaseFileSystem.java	isFile(String)	java.sql.ResultSet
jfreechart	893f9b15	java.util.List__get__1_78	dummy_path	data/gantt/TaskSeriesCollection.java	getPercentComplete(Comparable,Comparable)	java.util.List
xmlgraphics-fop	1942336d7	java.util.Map__get__1_70	dummy_path	fop/area/IDTracker.java	addUnresolvedIDRef(String,Resolvable)	java.util.Map
jackrabbit	da3fd4199	java.util.List__get__1_79	dummy_path	core/observation/EventState.java	getCommonPath(List,SessionImpl)	java.util.List
wildfly-elytron	a73bbba0f0	java.util.Map__get__1_71	dummy_path	sasl/util/AbstractSaslParticipant.java	getStringProperty(Map,String,String)	java.util.Map
commons-math	1abe3c769	java.util.Map__get__1_72	dummy_path	analysis/differentiation/DSCompilerTest.java	testCompositionRules()	java.util.Map
xmlgraphics-fop	1942336d7	java.util.Iterator__next__0_86	dummy_path	flow/table/Table.java	collectDelimitedTextRanges(Stack,DelimitedTextRange)	java.util.Iterator
xmlgraphics-fop	1942336d7	java.util.List__get__1_80	dummy_path	fop/area/LinkResolver.java	resolveIDRef(String,List)	java.util.List
jfreechart	893f9b15	org.jfree.chart.plot.PlotRenderingInfo__getOwner__0_6	dummy_path	renderer/xy/HighLowRenderer.java	drawItem(Graphics2D,XYItemRendererState,Rectangle2D,PlotRenderingInfo,XYPlot,ValueAxis,ValueAxis,XYDataset,int,int,CrosshairState,int)	org.jfree.chart.plot.PlotRenderingInfo
commons-math	1abe3c769	java.util.Iterator__next__0_87	dummy_path	math4/stat/Frequency.java	merge(Frequency)	java.util.Iterator
jackrabbit	da3fd4199	java.util.Iterator__next__0_88	dummy_path	security/user/AuthorizableTest.java	testGetPropertyNamesByRelPath()	java.util.Iterator
santuario-java	3832bd83	java.util.Iterator__next__0_89	dummy_path	stax/impl/XMLSecurityStreamReader.java	getNamespaceCount()	java.util.Iterator
itextpdf	2d5b6a212	java.util.Iterator__next__0_90	dummy_path	xmp/impl/XMPSerializerRDF.java	serializeCompactRDFStructProp(XMPNode,int,boolean)	java.util.Iterator
jfreechart	893f9b15	java.util.List__get__1_81	dummy_path	chart/block/FlowArrangement.java	arrangeFN(BlockContainer,Graphics2D,RectangleConstraint)	java.util.List
xmlgraphics-fop	1942336d7	java.util.Iterator__next__0_91	dummy_path	fop/fo/FObj.java	gatherContextInfo()	java.util.Iterator
itextpdf	2d5b6a212	java.util.List__get__1_82	dummy_path	xml/pipeline/ElementHandlerPipelineTest.java	runContent()	java.util.List
jfreechart	893f9b15	java.util.Iterator__next__0_92	dummy_path	chart/plot/CombinedRangeXYPlot.java	setRenderer(XYItemRenderer)	java.util.Iterator
h2database	0ea0365c2	java.sql.ResultSet__next__0_31	dummy_path	test/db/TestOptimizations.java	testNestedIn()	java.sql.ResultSet
swingx	820656c	java.util.List__get__1_83	dummy_path	jdesktop/test/TreeModelReport.java	getLastUpdateEvent()	java.util.List
itextpdf	2d5b6a212	java.util.Map__get__1_73	dummy_path	pdf/pdfcleanup/PdfCleanUpProcessor.java	deleteRedactAnnots(int)	java.util.Map
commons-math	1abe3c769	java.util.Map__get__1_74	dummy_path	analysis/differentiation/SparseGradient.java	SparseGradient(double,Map)	java.util.Map
itextpdf	2d5b6a212	java.util.Map__get__1_75	dummy_path	css/apply/MaxLeadingAndSize.java	calculateLeading(Tag)	java.util.Map
pdfbox	72249f6ff	java.util.Map__get__1_76	dummy_path	fontbox/cff/CFFEncoding.java	getName(int)	java.util.Map
itextpdf	2d5b6a212	java.util.List__get__1_84	dummy_path	itextpdf/testutils/CompareTool.java	compareContentStreamsByParsingExtended(PdfObject,PdfObject,PdfDictionary,PdfDictionary,ObjectPath,CompareResult)	java.util.List
itextpdf	2d5b6a212	java.util.Map__get__1_77	dummy_path	text/pdf/PdfAnnotation.java	getAccessibleAttribute(PdfName)	java.util.Map
jackrabbit	da3fd4199	java.lang.Long__parseLong__1_1	dummy_path	query/lucene/MultiIndex.java	Action()	java.lang.Long
xmlgraphics-fop	1942336d7	java.util.List__get__1_85	dummy_path	complexscripts/fonts/GlyphSubstitutionTable.java	ChainedContextualSubtableFormat1()	java.util.List
santuario-java	3832bd83	java.util.Iterator__next__0_93	dummy_path	security/signature/XMLSignatureInputDebugger.java	getHTMLRepresentation()	java.util.Iterator
xmlgraphics-fop	1942336d7	java.util.Map__get__1_78	dummy_path	fonts/truetype/TTFSubSetFile.java	copyTable(FontFileReader,OFTableName)	java.util.Map
santuario-java	3832bd83	java.util.List__get__1_86	dummy_path	stax/impl/OutputProcessorChainImpl.java	processEvent(XMLSecEvent)	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_94	dummy_path	jcr2spi/operation/RemoveVersion.java	persisted()	java.util.Iterator
h2database	0ea0365c2	java.util.List__get__1_87	dummy_path	command/dml/Select.java	queryGroup(int,LocalResult)	java.util.List
commons-math	1abe3c769	java.util.List__get__1_88	dummy_path	euclidean/threed/PolyhedronsSet.java	findReferences(List,List)	java.util.List
h2database	0ea0365c2	java.io.PrintWriter__write__1_5	dummy_path	h2/util/IOUtils.java	copyAndCloseInput(Reader,Writer,long)	java.io.PrintWriter
curator	2af84b9f	java.util.List__get__1_89	dummy_path	framework/imps/CuratorMultiTransactionRecord.java	getMetadata(int)	java.util.List
jackrabbit	da3fd4199	java.util.Map__get__1_79	dummy_path	jackrabbit/spi2davex/RepositoryServiceImpl.java	getQValueFactory(SessionInfo)	java.util.Map
jackrabbit	da3fd4199	java.util.Iterator__next__0_95	dummy_path	core/state/NodeState.java	removeShare(NodeId)	java.util.Iterator
commons-math	1abe3c769	java.util.StringTokenizer__nextToken__0_2	dummy_path	geometry/partitioning/RegionParser.java	TreeBuilder()	java.util.StringTokenizer
xmlgraphics-fop	1942336d7	java.io.PrintWriter__write__1_6	dummy_path	rtflib/rtfdoc/RtfStringConverter.java	writeRtfString(Writer,String)	java.io.PrintWriter
jackrabbit	da3fd4199	java.util.Map__get__1_80	dummy_path	jackrabbit/core/UserTransactionImpl.java	UserTransactionImpl(Session,boolean)	java.util.Map
xmlgraphics-fop	1942336d7	java.util.Map__get__1_81	dummy_path	fop/cli/CommandLineOptions.java	parsePDFOutputOption(String[],int,String)	java.util.Map
jackrabbit	da3fd4199	java.util.Iterator__next__0_96	dummy_path	query/lucene/IndexMerger.java	indexAdded(String,int)	java.util.Iterator
itextpdf	2d5b6a212	java.util.Map__get__1_82	dummy_path	xml/html/CssAppliersImpl.java	getCssApplier(Class)	java.util.Map
h2database	0ea0365c2	java.sql.ResultSet__next__0_32	dummy_path	test/db/TestLob.java	testLobSkipPastEnd()	java.sql.ResultSet
h2database	0ea0365c2	java.sql.ResultSet__next__0_33	dummy_path	test/db/TestGeneralCommonTableQueries.java	testNumberedParameterizedQuery()	java.sql.ResultSet
commons-text	7d2b511	java.util.Iterator__next__0_97	dummy_path	commons/text/StrTokenizerTest.java	testConstructor_String()	java.util.Iterator
jfreechart	893f9b15	java.util.Iterator__next__0_98	dummy_path	chart/renderer/WaferMapRenderer.java	getLegendCollection()	java.util.Iterator
swingx	820656c	java.util.Iterator__next__0_99	dummy_path	swingx/action/ActionManagerTest.java	testSelected()	java.util.Iterator
commons-math	1abe3c769	java.util.List__get__1_90	dummy_path	math4/ode/ContinuousOutputFieldModel.java	append(ContinuousOutputFieldModel)	java.util.List
pdfbox	72249f6ff	java.util.List__get__1_91	dummy_path	interactive/form/PDAcroFormTest.java	createAcroFormWithMissingResourceInformation()	java.util.List
jackrabbit	da3fd4199	java.util.Map__get__1_83	dummy_path	commons/conversion/GenerationalCache.java	get(Object)	java.util.Map
itextpdf	2d5b6a212	java.util.Map__get__1_84	dummy_path	pdf/events/IndexEvents.java	getSortedEntries()	java.util.Map
santuario-java	3832bd83	java.util.List__get__1_92	dummy_path	stax/impl/XMLSecurityStreamWriter.java	NSContext()	java.util.List
itextpdf	2d5b6a212	com.itextpdf.text.pdf.PdfArray__getPdfObject__1_8	dummy_path	text/pdf/CMapAwareDocumentFont.java	CMapAwareDocumentFont(PdfDictionary)	com.itextpdf.text.pdf.PdfArray
itextpdf	2d5b6a212	java.util.Map__get__1_85	dummy_path	text/pdf/PdfChunk.java	adjustLeft(float)	java.util.Map
itextpdf	2d5b6a212	java.util.Map__get__1_86	dummy_path	pdf/pdfcleanup/PdfCleanUpContentOperator.java	writeTextChunks(Map,List,PdfContentByte,float,float,float,float)	java.util.Map
wildfly-elytron	a73bbba0f0	java.io.PrintWriter__write__1_7	dummy_path	security/keystore/PasswordKeyStoreSpi.java	engineStore(OutputStream,char[])	java.io.PrintWriter
jackrabbit	da3fd4199	java.util.Map__get__1_87	dummy_path	server/jcr/JCRWebdavServer.java	SessionCache()	java.util.Map
itextpdf	2d5b6a212	java.util.Map__get__1_88	dummy_path	text/pdf/PdfChunk.java	PdfChunk(Chunk,PdfAction)	java.util.Map
itextpdf	2d5b6a212	java.util.List__get__1_93	dummy_path	pdf/parser/BezierCurve.java	getPiecewiseLinearApproximation()	java.util.List
itextpdf	2d5b6a212	java.util.Map__get__1_89	dummy_path	text/pdf/ICC_Profile.java	getInstance(byte[],int)	java.util.Map
xmlgraphics-fop	1942336d7	java.util.List__get__1_94	dummy_path	fop/fonts/CFFToType1Font.java	convertOTFToType1(InputStream)	java.util.List
xmlgraphics-fop	1942336d7	java.util.Map__get__1_90	dummy_path	render/pdf/PDFRendererConfigParserTestCase.java	testFilterListImage()	java.util.Map
pdfbox	72249f6ff	java.util.SortedMap__firstKey__0_0	dummy_path	fontbox/ttf/TTFSubsetter.java	buildOS2Table()	java.util.SortedMap
commons-math	1abe3c769	java.util.List__get__1_95	dummy_path	math4/ode/FieldExpandableODE.java	computeDerivatives(T,T[])	java.util.List
jfreechart	893f9b15	org.jfree.data.statistics.StatisticalCategoryDataset__getMeanValue__2_0	dummy_path	data/statistics/DefaultStatisticalCategoryDataset.java	getValue(Comparable,Comparable)	org.jfree.data.statistics.StatisticalCategoryDataset
itextpdf	2d5b6a212	java.util.Iterator__next__0_100	dummy_path	itextpdf/text/MarkedSection.java	process(ElementListener)	java.util.Iterator
commons-math	1abe3c769	java.util.Map__get__1_91	dummy_path	analysis/differentiation/SparseGradient.java	add(SparseGradient)	java.util.Map
jfreechart	893f9b15	java.util.List__get__1_96	dummy_path	data/xy/XYSeriesCollection.java	removeSeries(int)	java.util.List
jackrabbit	da3fd4199	java.util.Iterator__next__0_101	dummy_path	jcr2spi/hierarchy/HierarchyEventListener.java	pushEvents(Collection)	java.util.Iterator
